subsequence,sprot_start,sprot_end,sprot_loc,dl_start,dl_end,dl_loc
"['TAD', 'GRG', 'GRG', 'TAD', 'TAD', 'TAD', 'TAD', 'TAD', 'TAD', 'GRG', 'TAD', 'TAD', 'TAD', 'TAD', 'TAD', 'GRG', 'GRG', 'TAD', 'GRG', 'TAD', 'TAD', 'GRG', 'TAD', 'TAD', 'TAD', 'AAA', 'GRG', 'TAD', 'GRG', 'TAD', 'TAD', 'AAG', 'AAG', 'TAD', 'TAD', 'TAD', 'AAA', 'GRG', 'TAD', 'AAA', 'TAD', 'TAD', 'GRG', 'GRG', 'TAD', 'TAD', 'AAG', 'TAD', 'GRG', 'TAD', 'GRG', 'SAG', 'TAD', 'GRG', 'TAD', 'TAD', 'AAG', 'GRG', 'GRG', 'GRG', 'TAD', 'TAD', 'TAD', 'GRG', 'GRG', 'TAD', 'TAD', 'TAD', 'GRG', 'GRG', 'GRG', 'TAD', 'TAD', 'TAD', 'GRG', 'TAD', 'GRG', 'AAG', 'TAD', 'TAD', 'AAG', 'SAG', 'GRG', 'GRG', 'GRG', 'TAD', 'TAD', 'TAD', 'TAD', 'TAD', 'GRG', 'GRG', 'SAG']","[6, 15, 15, 13931, 8351, 2657, 93, 327, 1913, 1657, 1121, 232, 2679, 4171, 344, 1360, 1321, 344, 3053, 1754, 345, 34, 2677, 1797, 926, 416, 281, 3555, 169, 154, 158, 2030, 1236, 2570, 1485, 4481, 69, 2477, 3816, 1060, 2017, 446, 280, 3032, 2706, 5737, 10503, 2300, 314, 3471, 489, 620, 1512, 847, 520, 232, 2217, 1202, 2291, 1052, 850, 3116, 1570, 34, 2964, 2576, 395, 2626, 4603, 1003, 2003, 1940, 978, 389, 351, 160, 189, 1535, 817, 2752, 270, 536, 2581, 32, 7667, 389, 977, 2115, 4001, 2423, 426, 426, 422]","[8, 17, 17, 13933, 8353, 2659, 95, 329, 1915, 1659, 1123, 234, 2681, 4173, 346, 1362, 1323, 346, 3055, 1756, 347, 36, 2679, 1799, 928, 418, 283, 3557, 171, 156, 160, 2032, 1238, 2572, 1487, 4483, 71, 2479, 3818, 1062, 2019, 448, 282, 3034, 2708, 5739, 10505, 2302, 316, 3473, 491, 622, 1514, 849, 522, 234, 2219, 1204, 2293, 1054, 852, 3118, 1572, 36, 2966, 2578, 397, 2628, 4605, 1005, 2005, 1942, 980, 391, 353, 162, 191, 1537, 819, 2754, 272, 538, 2583, 34, 7669, 391, 979, 2117, 4003, 2425, 428, 428, 424]","['Cell membrane', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Secreted', 'Cell projection', 'Nucleus', 'Golgi apparatus membrane', 'Cytoplasm', 'Lysosome membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Secreted', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Membrane', 'Nucleus', 'Secreted', 'Nucleus outer membrane', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Cell membrane', 'Secreted', 'Cell membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Nucleus', 'Membrane', 'Sarcoplasmic reticulum membrane', 'Membrane', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Membrane', 'Lysosome membrane', 'Nucleus', 'Nucleus', 'Cell projection', 'Nucleus', 'Cytoplasm', 'Secreted', 'Endoplasmic reticulum', 'Cytoplasm', 'Cell projection', 'Nucleus', 'Secreted', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell junction']","[5, 14, 14, 5, 5, 5, 5, 5, 5, 14, 5, 5, 5, 5, 5, 14, 14, 5, 14, 5, 5, 14, 5, 5, 5, 34, 14, 5, 14, 5, 5, 18, 18, 5, 5, 5, 34, 14, 5, 34, 5, 5, 14, 14, 5, 5, 18, 5, 14, 5, 14, 26, 5, 14, 5, 5, 18, 14, 14, 14, 5, 5, 5, 14, 14, 5, 5, 5, 14, 14, 14, 5, 5, 5, 14, 5, 14, 18, 5, 5, 18, 26, 14, 14, 14, 5, 5, 5, 5, 5, 14, 14, 26]","[8, 17, 17, 8, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 17, 17, 8, 17, 8, 8, 17, 8, 8, 8, 37, 17, 8, 17, 8, 8, 21, 21, 8, 8, 8, 37, 17, 8, 37, 8, 8, 17, 17, 8, 8, 21, 8, 17, 8, 17, 29, 8, 17, 8, 8, 21, 17, 17, 17, 8, 8, 8, 17, 17, 8, 8, 8, 17, 17, 17, 8, 8, 8, 17, 8, 17, 21, 8, 8, 21, 29, 17, 17, 17, 8, 8, 8, 8, 8, 17, 17, 29]",Cell.membrane
[],[],[],[],[],[],Nucleus
[],[],[],[],[],[],Cell.membrane
[],[],[],[],[],[],Cytoplasm
[],[],[],[],[],[],Nucleus
[],[],[],[],[],[],Nucleus
"['SAF', 'SVT', 'PKY', 'PKY', 'SAF', 'NTAA', 'RRF', 'INI', 'PKY', 'PKY', 'PKY', 'SVT', 'SVT', 'PKY', 'SVT', 'SVT', 'INI', 'SVT', 'SVT', 'INI', 'SVT', 'SVT', 'SVT', 'PKY', 'SVT', 'SVT', 'PKY', 'SVT', 'PKY', 'SVT', 'INI', 'PKY', 'SVT', 'SVT', 'ELQ', 'INI', 'PKY', 'PKY', 'ELQ', 'PKY', 'SVT', 'SVT', 'QDS', 'SVT', 'ELQ', 'SVT', 'NTAA', 'SVT', 'SVT', 'SVT', 'PKY', 'SVT', 'SVT', 'SVT', 'ELQ', 'PKY', 'PKY', 'SVT', 'PKY', 'SVT', 'NTAA', 'INI', 'INI', 'ELQ', 'INI', 'PKY', 'QDS', 'SVT', 'PKY', 'PKY', 'SVT', 'SVT', 'PKY', 'SAF', 'SVT', 'PKY', 'PKY', 'SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'PKY', 'SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'NTAA', 'INI']","[274, 691, 12632, 1558, 539, 3439, 154, 474, 5511, 1342, 2655, 550, 911, 1334, 1922, 1449, 770, 1307, 413, 1354, 3584, 1920, 242, 3925, 714, 1185, 1878, 545, 796, 1773, 849, 1513, 1450, 2041, 222, 923, 1519, 32, 81, 1707, 59, 2582, 347, 2426, 747, 1327, 2115, 1450, 1850, 88, 293, 2292, 2, 795, 651, 2251, 750, 806, 2654, 326, 3676, 878, 4602, 3259, 911, 38, 58, 867, 6022, 2264, 585, 701, 942, 1305, 2411, 3704, 2252, 2387, 1628, 2843, 380, 380, 893, 1376, 806, 534, 2665, 1285, 1281, 2783, 44]","[276, 693, 12634, 1560, 541, 3442, 156, 476, 5513, 1344, 2657, 552, 913, 1336, 1924, 1451, 772, 1309, 415, 1356, 3586, 1922, 244, 3927, 716, 1187, 1880, 547, 798, 1775, 851, 1515, 1452, 2043, 224, 925, 1521, 34, 83, 1709, 61, 2584, 349, 2428, 749, 1329, 2118, 1452, 1852, 90, 295, 2294, 4, 797, 653, 2253, 752, 808, 2656, 328, 3679, 880, 4604, 3261, 913, 40, 60, 869, 6024, 2266, 587, 703, 944, 1307, 2413, 3706, 2254, 2389, 1630, 2845, 382, 382, 895, 1378, 808, 536, 2667, 1287, 1283, 2786, 46]","['Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus envelope', 'Membrane', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Membrane', 'Cytoplasm', 'Nucleus speckle', 'Cell membrane', 'Nucleus', 'Cell junction', 'Cell membrane', 'Membrane', 'Cell membrane', 'Cytoplasm', 'Secreted', 'Nucleus', 'Apical cell membrane', 'Cytoplasm', 'Golgi apparatus', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Lateral cell membrane', 'Cytoplasm', 'Cell junction', 'Membrane', 'Cytoplasm', 'Golgi apparatus', 'Secreted', 'Cell membrane', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Cell junction', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Lysosome membrane', 'Cytoplasm', 'Apical cell membrane', 'Cytoplasm', 'Cell membrane', 'Membrane', 'Membrane', 'Cytoplasm', 'Nucleus', 'Secreted', 'Membrane', 'Cell membrane', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Cell membrane', 'Lysosome membrane', 'Endoplasmic reticulum membrane', 'Nucleus', 'Secreted', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Apical cell membrane', 'Cytoplasm', 'Cell junction', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus']","[31, 20, 9, 9, 31, 16, 140, 25, 9, 9, 9, 20, 20, 9, 20, 20, 25, 20, 20, 25, 20, 20, 20, 9, 20, 20, 9, 20, 9, 20, 25, 9, 20, 20, 35, 25, 9, 9, 35, 9, 20, 20, 60, 20, 35, 20, 16, 20, 20, 20, 9, 20, 20, 20, 35, 9, 9, 20, 9, 20, 16, 25, 25, 35, 25, 9, 60, 20, 9, 9, 20, 20, 9, 31, 20, 9, 9, 20, 20, 20, 20, 20, 20, 9, 20, 20, 20, 20, 20, 16, 25]","[34, 23, 12, 12, 34, 20, 143, 28, 12, 12, 12, 23, 23, 12, 23, 23, 28, 23, 23, 28, 23, 23, 23, 12, 23, 23, 12, 23, 12, 23, 28, 12, 23, 23, 38, 28, 12, 12, 38, 12, 23, 23, 63, 23, 38, 23, 20, 23, 23, 23, 12, 23, 23, 23, 38, 12, 12, 23, 12, 23, 20, 28, 28, 38, 28, 12, 63, 23, 12, 12, 23, 23, 12, 34, 23, 12, 12, 23, 23, 23, 23, 23, 23, 12, 23, 23, 23, 23, 23, 20, 28]",Nucleus
"['FWFH', 'LLL', 'LLL', 'FWFH', 'FWFH', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'FWFH', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LAL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LAL', 'LAL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LAL', 'LLL', 'LLL', 'LLL', 'LAL', 'LAL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LLL', 'LAL', 'LLL', 'LLL', 'LAL', 'LLL', 'LLL', 'LAL', 'LLL']","[9, 19, 19, 1489, 1495, 4398, 2808, 1228, 200, 2303, 637, 200, 2189, 836, 191, 15, 1115, 1752, 1340, 288, 4984, 50, 492, 768, 5091, 14, 12, 66, 10, 4, 12, 1010, 6733, 187, 311, 379, 492, 1927, 14, 412, 4010, 7, 784, 533, 66, 3815, 157, 803, 210, 784, 140, 139, 28, 871, 6, 533, 12, 2686, 987, 113, 533, 144, 40, 4891, 15, 241, 6, 51, 38, 1998, 147, 890, 1429, 111, 222, 803, 16, 157, 16, 550, 38, 1087, 210, 252, 595, 1595, 1722, 1618, 14, 241, 13, 1819]","[12, 21, 21, 1492, 1498, 4400, 2810, 1230, 202, 2305, 639, 202, 2192, 838, 193, 17, 1117, 1754, 1342, 290, 4986, 52, 494, 770, 5093, 16, 14, 68, 12, 6, 14, 1012, 6735, 189, 313, 381, 494, 1929, 16, 414, 4012, 9, 786, 535, 68, 3817, 159, 805, 212, 786, 142, 141, 30, 873, 8, 535, 14, 2688, 989, 115, 535, 146, 42, 4893, 17, 243, 8, 53, 40, 2000, 149, 892, 1431, 113, 224, 805, 18, 159, 18, 552, 40, 1089, 212, 254, 597, 1597, 1724, 1620, 16, 243, 15, 1821]","['Secreted', 'Secreted', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Cytoplasm', 'Membrane', 'Nucleus', 'Cell projection', 'Nucleus', 'Membrane', 'Secreted', 'Lysosome membrane', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Secreted', 'Secreted', 'Nucleus', 'Secreted', 'Cell membrane', 'Apical cell membrane', 'Lysosome membrane', 'Cytoplasm', 'Nucleus outer membrane', 'Cytoplasm', 'Secreted', 'Nucleus', 'Cell projection', 'Cell membrane', 'Cytoplasm', 'Membrane', 'Cell membrane', 'Nucleus', 'Membrane', 'Nucleus', 'Secreted', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Early endosome', 'Nucleus', 'Secreted', 'Cell membrane', 'Membrane', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Membrane', 'Golgi apparatus', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Golgi apparatus', 'Cell membrane', 'Cell membrane', 'Nucleus', 'Cell membrane', 'Membrane', 'Secreted', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cell projection', 'Cytoplasm', 'Secreted', 'Secreted', 'Cytoplasm', 'Apical cell membrane', 'Cytoplasm', 'Membrane', 'Nucleus', 'Secreted', 'Cytoplasm']","[8, 16, 16, 8, 8, 16, 16, 16, 16, 16, 16, 16, 8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 27, 16, 16, 16, 16, 16, 16, 16, 16, 27, 27, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 27, 16, 16, 16, 27, 27, 16, 16, 16, 16, 16, 16, 16, 27, 16, 16, 27, 16, 16, 27, 16]","[12, 19, 19, 12, 12, 19, 19, 19, 19, 19, 19, 19, 12, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 30, 19, 19, 19, 19, 19, 19, 19, 19, 30, 30, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 30, 19, 19, 19, 30, 30, 19, 19, 19, 19, 19, 19, 19, 30, 19, 19, 30, 19, 19, 30, 19]",Extracellular
"['IIM', 'VQCSR', 'IIM', 'VQCSR', 'IIM', 'SIA', 'IIM', 'SIA', 'SIA', 'IIM', 'IIM', 'IIM', 'IIM', 'IDL', 'EVI', 'IIM', 'IIM', 'IIM', 'FLA', 'SIA', 'IIM', 'IIM', 'IIM', 'SIA', 'SIA', 'SIA', 'VQCSR', 'LRN', 'SIA', 'VQCSR', 'IIM', 'MGS', 'SIA', 'SIA', 'IIM', 'SIA', 'EVI', 'IIM', 'ICA', 'SIA', 'IIM', 'SIA', 'VQCSR', 'VQCSR', 'VQCSR', 'SIA', 'IIM', 'SIA', 'STVL', 'SIA', 'SIA', 'EVI', 'SIA', 'MGS', 'STVL', 'IIM', 'SIA', 'SIA', 'KPQVS', 'KPQVS', 'KPQVS', 'STVL', 'SIA', 'IIM', 'SIA', 'IIM', 'SIA', 'LRN', 'LRN', 'EVI', 'SIA', 'SIA', 'IIM', 'SIA', 'IIM', 'IIM', 'IFNEL', 'SIA', 'IFNEL', 'SIA', 'SIA', 'SIA', 'STVL', 'IIM', 'STVL', 'SIA', 'SIA', 'MGS', 'MGS', 'EVI', 'SIA', 'EVI', 'IIM', 'SIA', 'IFNEL', 'IIM']","[6, 1809, 2939, 129, 411, 757, 2945, 760, 760, 1923, 982, 3843, 1391, 1595, 1402, 1662, 1662, 3747, 736, 2116, 1018, 1099, 1098, 80, 230, 80, 315, 2205, 4924, 11, 719, 351, 2, 1924, 981, 668, 2045, 3499, 439, 1745, 1094, 850, 44, 44, 44, 670, 1127, 2121, 240, 2119, 695, 1974, 545, 1313, 30, 3339, 224, 745, 164, 223, 61, 495, 1825, 3339, 1937, 60, 74, 1183, 1183, 871, 1237, 582, 447, 172, 1928, 733, 331, 3515, 234, 2000, 1095, 15, 1260, 3, 414, 270, 270, 830, 352, 1990, 669, 139, 76, 846, 169, 2821]","[8, 1813, 2941, 133, 413, 759, 2947, 762, 762, 1925, 984, 3845, 1393, 1597, 1404, 1664, 1664, 3749, 738, 2118, 1020, 1101, 1100, 82, 232, 82, 319, 2207, 4926, 15, 721, 353, 4, 1926, 983, 670, 2047, 3501, 441, 1747, 1096, 852, 48, 48, 48, 672, 1129, 2123, 243, 2121, 697, 1976, 547, 1315, 33, 3341, 226, 747, 168, 227, 65, 498, 1827, 3341, 1939, 62, 76, 1185, 1185, 873, 1239, 584, 449, 174, 1930, 735, 335, 3517, 238, 2002, 1097, 17, 1263, 5, 417, 272, 272, 832, 354, 1992, 671, 141, 78, 848, 173, 2823]","['Mitochondrion outer membrane', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Endoplasmic reticulum membrane', 'Cell membrane', 'Cell membrane', 'Secreted', 'Cell membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Secreted', 'Nucleus membrane', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Secreted', 'Nucleus', 'Peroxisome membrane', 'Endoplasmic reticulum membrane', 'Secreted', 'Cytoplasm', 'Membrane', 'Cell membrane', 'Cytoplasm', 'Mitochondrion', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Membrane', 'Nucleus membrane', 'Cytoplasm', 'Nucleus', 'Membrane', 'Nucleus', 'Nucleus', 'Cell projection', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Golgi apparatus membrane', 'Secreted', 'Mitochondrion inner membrane', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Secreted', 'Secreted', 'Secreted', 'Secreted', 'Golgi apparatus membrane', 'Nucleus', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell junction', 'Mitochondrion', 'Membrane', 'Secreted', 'Cytoplasm', 'Nucleus membrane', 'Membrane', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Peroxisome membrane', 'Nucleus', 'Cytoplasm', 'Golgi apparatus', 'Endoplasmic reticulum membrane', 'Nucleus', 'Membrane', 'Membrane']","[5, 36, 5, 36, 5, 20, 5, 20, 20, 5, 5, 5, 5, 106, 51, 5, 5, 5, 117, 20, 5, 5, 5, 20, 20, 20, 36, 89, 20, 36, 5, 72, 20, 20, 5, 20, 51, 5, 61, 20, 5, 20, 36, 36, 36, 20, 5, 20, 24, 20, 20, 51, 20, 72, 24, 5, 20, 20, 76, 76, 76, 24, 20, 5, 20, 5, 20, 89, 89, 51, 20, 20, 5, 20, 5, 5, 54, 20, 54, 20, 20, 20, 24, 5, 24, 20, 20, 72, 72, 51, 20, 51, 5, 20, 54, 5]","[8, 41, 8, 41, 8, 23, 8, 23, 23, 8, 8, 8, 8, 109, 54, 8, 8, 8, 120, 23, 8, 8, 8, 23, 23, 23, 41, 92, 23, 41, 8, 75, 23, 23, 8, 23, 54, 8, 64, 23, 8, 23, 41, 41, 41, 23, 8, 23, 28, 23, 23, 54, 23, 75, 28, 8, 23, 23, 81, 81, 81, 28, 23, 8, 23, 8, 23, 92, 92, 54, 23, 23, 8, 23, 8, 8, 59, 23, 59, 23, 23, 23, 28, 8, 28, 23, 23, 75, 75, 54, 23, 54, 8, 23, 59, 8]",Mitochondrion
[],[],[],[],[],[],Cell.membrane
[],[],[],[],[],[],Plastid
"['MAE', 'NLR', 'NLR', 'NLR', 'YLE', 'YLE', 'WNFDGS', 'MAE', 'MAE', 'MAE', 'WNFDGS', 'MAE', 'MAE', 'MAE', 'MAE', 'MAE', 'MAE', 'YLE', 'MAE', 'MAE', 'YLE', 'MAE', 'MAE', 'IEKT', 'YLE', 'MAE', 'MAE', 'YLE', 'MAE', 'MAE', 'YLE', 'MAE', 'MAE', 'MAE', 'YLE', 'YLE', 'YLE', 'MAE', 'MAE', 'YLE', 'YLE', 'MAE', 'MAE', 'YLE', 'IEKT', 'MAE', 'MAE', 'MAE', 'YLE', 'MAE', 'KGR', 'NLR', 'MAE', 'YLE', 'HDS', 'MAE', 'MAE', 'MAE', 'MAE', 'MAE', 'MAE', 'NLR', 'NLR', 'YLE', 'MAE', 'MAE', 'MAE', 'YLE', 'NLR', 'MAE', 'MAE', 'KPV', 'MAE', 'MAE', 'MAE', 'NLR', 'MAE', 'YLE', 'YLE', 'YLE', 'IEKT', 'MAE', 'MAE', 'DQL', 'YLE', 'YLE', 'IEKT', 'YLE', 'NLR', 'NLR', 'YLE']","[1, 112, 112, 112, 372, 342, 59, 360, 21869, 4153, 61, 2521, 2117, 27, 2026, 3538, 1988, 3357, 319, 1259, 608, 1259, 485, 1113, 465, 2038, 2105, 3800, 44, 1169, 989, 28, 3498, 1170, 331, 1418, 2916, 1002, 485, 42, 214, 874, 3236, 313, 306, 2522, 3214, 1297, 516, 1286, 350, 579, 543, 1480, 481, 210, 2830, 587, 1, 1123, 1, 412, 412, 1214, 1291, 942, 1780, 383, 2350, 957, 1134, 76, 1297, 349, 1515, 509, 1411, 185, 185, 470, 1555, 593, 1502, 638, 984, 1373, 1504, 2104, 391, 3050, 629]","[3, 114, 114, 114, 374, 344, 64, 362, 21871, 4155, 66, 2523, 2119, 29, 2028, 3540, 1990, 3359, 321, 1261, 610, 1261, 487, 1116, 467, 2040, 2107, 3802, 46, 1171, 991, 30, 3500, 1172, 333, 1420, 2918, 1004, 487, 44, 216, 876, 3238, 315, 309, 2524, 3216, 1299, 518, 1288, 352, 581, 545, 1482, 483, 212, 2832, 589, 3, 1125, 3, 414, 414, 1216, 1293, 944, 1782, 385, 2352, 959, 1136, 78, 1299, 351, 1517, 511, 1413, 187, 187, 472, 1558, 595, 1504, 640, 986, 1375, 1507, 2106, 393, 3052, 631]","['Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Nucleus', 'Cytoplasm', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Nucleus outer membrane', 'Cell projection', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Cell junction', 'Nucleus', 'Cell junction', 'Nucleus', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Nucleus', 'Cell membrane', 'Nucleus outer membrane', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cell projection', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Secreted', 'Chromosome', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Sarcoplasmic reticulum membrane', 'Nucleus', 'Sarcoplasmic reticulum membrane', 'Nucleus', 'Golgi apparatus', 'Nucleus', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Mitochondrion outer membrane', 'Cytoplasm', 'Cytoplasm', 'Golgi apparatus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus', 'Nucleus speckle', 'Nucleus', 'Nucleus', 'Mitochondrion', 'Golgi apparatus', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Nucleus', 'Cytoplasm', 'Membrane', 'Chromosome', 'Secreted', 'Vacuole membrane']","[0, 35, 35, 35, 14, 14, 56, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 14, 0, 0, 14, 0, 0, 5, 14, 0, 0, 14, 0, 0, 14, 0, 0, 0, 14, 14, 14, 0, 0, 14, 14, 0, 0, 14, 5, 0, 0, 0, 14, 0, 39, 35, 0, 14, 69, 0, 0, 0, 0, 0, 0, 35, 35, 14, 0, 0, 0, 14, 35, 0, 0, 76, 0, 0, 0, 35, 0, 14, 14, 14, 5, 0, 0, 51, 14, 14, 5, 14, 35, 35, 14]","[3, 38, 38, 38, 17, 17, 62, 3, 3, 3, 62, 3, 3, 3, 3, 3, 3, 17, 3, 3, 17, 3, 3, 9, 17, 3, 3, 17, 3, 3, 17, 3, 3, 3, 17, 17, 17, 3, 3, 17, 17, 3, 3, 17, 9, 3, 3, 3, 17, 3, 42, 38, 3, 17, 72, 3, 3, 3, 3, 3, 3, 38, 38, 17, 3, 3, 3, 17, 38, 3, 3, 79, 3, 3, 3, 38, 3, 17, 17, 17, 9, 3, 3, 54, 17, 17, 9, 17, 38, 38, 17]",Cytoplasm
[],[],[],[],[],[],Cytoplasm
